"Order_Number","Predicted_Price"
1362,1597.84044843982
1363,1037.72962102151
1364,1598.45036681097
1365,1634.71068008015
1366,1320.09994107718
1367,1892.2315968254
1368,1544.56041794486
1369,1909.60485381859
1370,2207.97996496394
1371,1770.30935068755
1372,1637.5821954862
1373,1532.58782696071
1374,2272.35407619048
1375,3073.54046111111
1376,1930.99271679564
1377,1800.89677521368
1378,1165.71576570346
1379,1976.46544346764
1380,2156.58172058525
1381,1590.02508859968
1382,2077.13831515152
1383,1909.77057597491
1384,1586.89391437183
1385,1491.37282316017
1386,1600.9551021021
1387,1736.0936607128
1388,1691.85413748643
1389,1899.31643825651
1390,1536.62471762302
1391,1759.82643832669
1392,1246.19365905022
1393,1504.84368461689
1394,1572.55973147519
1395,1924.07758823399
1396,1791.92497795733
1397,1818.02354357864
1398,2197.37368571429
1399,1590.67091788746
1400,2336.65659665227
1401,2329.6504050567
1402,1448.60626982253
1403,1125.70288220597
1404,2669.4194015873
1405,1987.04342590963
1406,3128.36319307359
1407,1797.33671717172
1408,2885.13417982924
1409,2395.89580804751
1410,1811.61888679517
1411,1552.62995064674
1412,1454.21113523297
1413,2846.41349881224
1414,1775.82340292043
1415,1809.13945142752
1416,1223.37881369949
1417,2915.26092415133
1418,1433.29664807087
1419,2884.30876819123
1420,1235.93042536393
1421,1395.01300563021
1422,1616.96976389188
1423,2956.42471826965
1424,1512.45132011092
1425,1675.10586069486
1426,1810.20932851719
1427,2507.08007637033
1428,1782.30787085342
1429,2262.24586446783
1430,1844.40291833149
1431,1521.2792726817
1432,1800.71969704396
1433,1604.16231048196
1434,1891.2147241167
1435,3064.86282758032
1436,1735.78296997947
1437,1308.73467113779
1438,1995.53214069264
1439,1263.48876144996
1440,1073.79217318309
1441,1904.29435518221
1442,1991.83771650612
1443,2472.45440798767
1444,1494.3082773579
1445,1283.96787247706
1446,2202.67237460318
1447,2066.34521424184
1448,1484.6684395457
1449,1526.50811698758
1450,3323.57760247209
1451,1309.64153129842
1452,2399.31372072205
1453,2272.22479205647
1454,1633.89453809524
1455,1487.54044807426
1456,2063.88666002886
1457,1562.76874853775
1458,1630.12235298265
1459,1680.01859143949
1460,1379.71988762349
1461,2182.43226666667
1462,3078.30517965368
1463,1319.46848941458
1464,1979.46472821587
1465,1774.27041581065
1466,2705.08955735015
1467,1230.53817909957
1468,1573.74475625089
1469,1574.20728209833
1470,1472.37262181855
1471,3042.0360950938
1472,1166.18955358225
1473,1690.64287582331
1474,1993.83204202725
1475,1289.92668570738
1476,2191.96611111111
1477,1524.31767412313
1478,1299.4494327237
1479,1160.83195998678
1480,1225.92617886938
1481,1378.15078017538
1482,1574.1559793771
1483,1397.88756717172
1484,1524.74792031837
1485,2690.51993404391
1486,2099.29533281255
1487,2229.65863880995
1488,1519.54927191616
1489,2222.92445914641
1490,1871.83990794562
1491,1299.69574881869
1492,1599.55311850339
1493,1904.33852475787
1494,1826.05436609201
1495,1274.79609696441
1496,1477.33751184206
1497,1837.20985793651
1498,1911.12144326298
1499,2318.83208571429
1500,1721.0363517219
1501,1686.38285922892
1502,1309.11026158017
1503,2111.29443492064
1504,1910.40869805925
1505,1243.69160638616
1506,1437.98354664471
1507,1805.6808674821
1508,1855.13166127631
1509,3008.28184083694
1510,2256.97734670031
1511,1735.70793142889
1512,1730.03717338778
1513,1342.01683573432
1514,1231.18314728157
1515,1711.40445449971
1516,1914.48074545455
1517,2057.98244163808
1518,1181.93469265003
1519,1502.10384697573
1520,1704.98548091665
1521,2152.90452918193
1522,2588.86103333333
1523,1651.48868255999
1524,1380.63526155721
1525,1531.8592955946
1526,2255.8013766029
1527,1649.66983104988
1528,1428.74761121116
1529,1614.54253881222
1530,1852.62379410375
1531,1552.92224739942
1532,1447.07597278724
1533,1938.22561929825
1534,2242.27586308686
1535,1789.55816898267
1536,1049.59011997843
1537,1215.64108592595
1538,1626.49091599833
1539,2031.47946228216
1540,2936.94409047619
1541,1709.32112210175
1542,2643.86463328366
1543,1396.63111375007
1544,1201.54710067263
1545,1347.94671471861
1546,1651.37100070977
1547,1254.0170839742
1548,1879.4721592864
1549,1753.48732515207
1550,2385.44992605699
1551,2037.70236316838
1552,1959.58623011433
1553,3064.44097619048
1554,1459.46777156977
1555,1465.74025649013
1556,1337.16332619234
1557,1469.29506290818
1558,2032.46183220774
1559,1722.13832733045
1560,1721.76661166694
1561,2385.45578605865
1562,1657.22582226873
1563,1766.83898765704
1564,2498.01468061747
1565,2329.20292420144
1566,1794.21677196442
1567,1784.34170978214
1568,1203.43173409112
1569,1791.93536533439
1570,1734.10866354776
1571,1950.30883823087
1572,1251.00755308112
1573,1785.81780935657
1574,1673.14126387482
1575,1850.58516461317
1576,1522.42128629149
1577,1710.23069482215
1578,1478.07776264352
1579,1665.95037538147
1580,1677.30578025623
1581,1416.24686372281
1582,1267.69987929576
1583,1388.31008469262
1584,1801.07847655257
1585,1247.74944285386
1586,2370.17775035598
1587,1326.29135511574
1588,1868.04895162144
1589,2445.74837997558
1590,1235.60276626602
1591,1718.63245585515
1592,971.261561026568
1593,1668.85669634507
1594,1078.00902267162
1595,1649.58642253273
1596,1754.53830799235
1597,1329.65889919136
1598,1866.76701373137
1599,1939.15053255416
1600,1665.96157635698
1601,1861.12426358291
1602,2077.9897035964
1603,1565.46310999066
1604,1811.41493600435
1605,1334.28291154401
1606,2437.72316010101
1607,1935.18091001939
1608,2387.21971028971
1609,2024.73158842128
1610,1545.26124661467
1611,1592.93956555973
1612,1572.16888538266
1613,1324.98874244477
1614,2633.64393286322
1615,1469.00234701152
1616,1681.32953082784
1617,1381.51246606548
1618,1626.81115576821
1619,1858.79698948041
1620,1443.34609950319
1621,1672.37439796678
1622,2419.80751597754
1623,1299.68613827789
1624,1445.247389349
1625,2144.75416739927
1626,2066.44197956547
1627,1926.3696612901
1628,1842.75780243638
1629,1903.68959062596
1630,2005.82018983783
1631,1927.04035644472
1632,1331.69327857654
1633,1530.52340820884
1634,1717.57925856124
1635,2666.66751872075
1636,1929.16176179558
1637,1257.70629196733
1638,1846.55982391795
1639,1226.52583223835
1640,2241.61049207459
1641,1843.60899306558
1642,2131.2240484127
1643,2108.72011659452
1644,1655.01662494874
1645,1994.27221441441
1646,1605.56380424897
1647,1743.93428075573
1648,1676.71045686717
1649,2449.99945579257
1650,1910.69571618382
1651,1602.17407010212
1652,1690.67323561083
1653,1689.00021904762
1654,1969.42481446333
1655,2184.89440853789
1656,1291.17746260927
1657,1320.71650155491
1658,1475.69497852039
1659,2156.3204154127
1660,1909.32871496679
1661,1416.70406711054
1662,1383.18898214879
1663,1877.19659012304
1664,1374.05243984382
1665,1713.60115663946
1666,1507.3217089827
1667,2288.09046354521
1668,1378.57160551043
1669,966.151919310726
1670,1140.10702739882
1671,972.670453028697
1672,1652.71512441644
1673,1725.68645862922
1674,1689.8357173801
1675,2573.1495345576
1676,1916.93364615385
1677,1436.51160081868
1678,1219.66959079874
1679,1733.79237619048
1680,1803.17222208334
1681,2195.30376017316
1682,1486.13051580086
1683,1947.18436703108
1684,1924.96843680151
1685,2076.87221514041
1686,1232.67722635382
1687,1747.51267408062
1688,2334.7141437506
1689,1449.24548653804
1690,2372.43116081474
1691,1712.93748889596
1692,1576.41434444444
1693,1202.06083680032
1694,1808.89947517024
1695,1258.47010047093
1696,2301.36978941276
1697,1669.68415582216
1698,1584.02928729244
1699,2467.47344675325
1700,1331.16627473471
1701,1549.17177318869
1702,1747.55664444444
1703,1754.18072038811
1704,1790.10508402825
1705,1888.93478598977
1706,1379.41459717476
1707,1589.49021581823
1708,1477.17805278699
1709,1700.49788464136
1710,2143.36990585058
1711,2092.87704614455
1712,1455.07678314616
1713,2387.25757743415
1714,1562.90093697119
1715,1739.90261877394
1716,2111.48207203811
1717,1698.98884037204
1718,1428.06157396371
1719,1558.99581924426
1720,1698.63078033979
1721,2114.71165892125
1722,1466.41101209505
1723,1839.83485596985
1724,1328.62992523262
1725,2083.50353333333
1726,1215.12751298267
1727,1668.55415613327
1728,1362.57775471157
1729,1708.82085289287
1730,2271.08926298987
1731,2185.0837099527
1732,1947.95052574189
1733,3079.50671646921
1734,1868.49318984648
1735,1811.77776322881
1736,1480.61274427344
1737,1570.7123303043
1738,1517.66389311934
1739,1736.42603961395
1740,1718.50024879422
1741,1768.96282795968
1742,1494.01194047698
1743,1538.98781314117
1744,1664.42821562151
1745,1644.49825323565
1746,1680.29378174603
1747,1426.05701736042
1748,1550.37173109244
1749,1691.03923851541
1750,1671.24329679993
1751,1862.0465515873
1752,1559.42593697119
1753,1679.66112903561
1754,1570.05415296213
1755,2330.70572027417
1756,1702.73074992605
1757,1320.32232671437
1758,2300.05956942297
1759,1642.94336648667
1760,1690.5770255814
1761,1488.3901990837
1762,1832.41605743146
1763,2362.79622390113
1764,2010.11395947205
1765,1265.48774344122
1766,2261.32842300436
1767,2866.59662121212
1768,1395.84917925428
1769,1505.116188212
1770,1315.32952773082
1771,1952.05725739773
1772,1348.09139897158
1773,1306.52928344258
1774,2257.20732019788
1775,2405.45436630037
1776,1393.73826420644
1777,1608.89472381881
1778,1784.16318632479
1779,1775.89499018181
1780,1974.47748689509
1781,1430.09788479532
1782,1402.74207632199
1783,1696.25851538889
1784,2007.38574444444
1785,1956.45947769343
1786,1554.62836136723
1787,1411.37483151773
1788,1486.29996640521
1789,1733.46449594489
1790,1513.09262372832
1791,1482.40805257737
1792,1971.82892779425
1793,1489.54934668246
1794,1808.18196574094
1795,1966.13065771193
1796,1743.74805981213
1797,1805.30520907483
1798,1995.84700376538
1799,1477.17731776256
1800,2796.56974848956
1801,969.00110266908
1802,1084.01401640775
1803,1640.87971511798
1804,1407.8444096118
1805,1441.35605389168
1806,1785.26482222222
1807,1954.38400271191
1808,1615.35925006105
1809,1501.86979160884
1810,1786.45725374454
1811,1401.99463617864
1812,1854.46072409777
1813,1692.19297594681
1814,1415.67166238054
1815,1788.61330791613
1816,2147.82405909118
1817,2234.28362683913
1818,1547.6766447352
1819,1306.18763621934
1820,1310.11546479501
1821,1823.93684304015
1822,1685.3848530473
1823,1934.39598949939
1824,1928.67141473559
1825,2100.69766695316
1826,1666.62148145036
1827,1130.32040574841
1828,1952.50754231806
1829,1275.14801962168
1830,2666.20063091276
1831,1874.40577258297
1832,1841.38952949074
1833,2078.89191803089
1834,1821.95020714286
1835,1449.15225858586
1836,1264.89505148528
1837,1352.41670921025
1838,1608.96639776225
1839,1763.3419
1840,1951.14214553924
1841,1271.45215613084
1842,974.129600138006
1843,1077.18713776501
1844,1098.86417955347
1845,1591.16327460318
1846,2240.63973189033
1847,2306.58582591567
1848,1783.36756333681
1849,1405.03117933278
1850,1802.79276763285
1851,1861.76948138131
1852,1289.83954516595
1853,1507.25560827957
1854,1910.94223255245
1855,1642.45397295074
1856,1652.58234462225
1857,2652.64932728104
1858,3163.06018528139
1859,1647.88671967669
1860,1879.42210789451
1861,1230.71392566753
1862,1009.60671971648
1863,1771.01264557338
1864,1647.93877800083
1865,2421.23130266157
1866,1301.22046301643
1867,1760.43467818314
1868,1695.80841208791
1869,1828.92214062967
1870,1517.90135462163
1871,2632.05921876881
1872,2127.93677524065
1873,1564.3923689712
1874,1442.37089082964
1875,2458.93436320346
1876,1615.75209980475
1877,2142.83118851541
1878,1550.97703763534
1879,1789.23612484221
1880,1855.59737569237
1881,1668.32230515437
1882,2039.79714126984
1883,2153.74587142857
1884,1790.44886686647
1885,1859.48948641462
1886,1420.33694000934
1887,1791.41020315029
1888,1843.1426139543
1889,1730.07223531682
1890,1644.49321993609
1891,1725.54370553757
1892,1785.76897333606
1893,2892.73723030303
1894,1309.49998117925
1895,1782.49017763478
1896,1351.43091266098
1897,1847.4868187129
1898,1947.76423874459
1899,1635.46016107708
1900,1412.27676701447
1901,970.20064018651
1902,1097.36040351019
1903,1429.77186212705
1904,1862.26040706146
1905,1663.70631441356
1906,1860.07199020516
1907,1562.47978724476
1908,1317.82859312627
1909,1949.31669032314
1910,1762.0847989899
1911,1470.93066485069
1912,1860.55290701435
1913,1729.52777852971
1914,1853.45967382166
1915,2236.89601198376
1916,1360.2737659535
1917,1352.42410166787
1918,2457.00675866778
1919,1842.80785588684
1920,1296.61253357532
1921,2111.20528391145
1922,1872.90208749564
1923,2343.02204743231
1924,1449.33828434657
1925,1778.88791635759
1926,2286.20133503126
1927,1881.47185926571
1928,1778.0833161945
1929,1267.48209014092
1930,1841.29090514801
1931,1487.34280185752
1932,1927.02940212244
1933,1667.2645989344
1934,1785.48609619649
1935,1850.78558623845
1936,1990.05834666607
1937,2609.57304005602
1938,1569.93358000141
1939,1820.89845817485
1940,1202.33287654368
1941,2355.62552063492
1942,2437.7169047619
1943,1788.88551764706
1944,1502.63661364305
1945,2198.38922423216
1946,1350.5784937187
1947,2288.11946984127
1948,1335.48315796054
1949,1562.23034950601
1950,1797.05523293308
1951,1873.65557374565
1952,971.742590411574
1953,1582.65763572246
1954,965.527058017911
1955,1132.89659885467
1956,1797.12373389356
1957,1916.33787101086
1958,2174.37043402117
1959,1441.63946840872
1960,1766.23693980027
1961,1430.03479198738
1962,1270.05830007516
1963,1504.99433296154
1964,1672.33259795025
1965,2653.97130195247
1966,1200.21857589391
1967,1483.43512922458
1968,1625.34112877894
1969,1799.33649503013
1970,1979.13232441803
1971,1288.50269841386
1972,1931.44950012492
1973,2827.85330952381
1974,2181.55089745021
1975,2012.62292611599
1976,2110.34836488572
1977,1772.46250001324
1978,1167.20256623979
1979,1510.17680598951
1980,1207.51782062186
1981,1994.67805555556
1982,1422.73429529762
1983,2296.35664869575
1984,2675.09336816283
1985,3233.24143581974
1986,1710.48636149319
1987,1852.76467414504
1988,1599.61556613212
1989,1363.49410868775
1990,1651.648425087
1991,1754.91666250936
1992,1559.97567645448
1993,2500.84808923395
1994,1780.42157032249
1995,2316.37624474871
1996,1242.09830157353
1997,1001.61957022748
1998,1109.37781068032
1999,994.318442186161
2000,970.229626289766
2001,2611.64993333333
2002,1283.96976468254
2003,1968.74992035742
2004,1991.96578968921
2005,1606.78600710956
2006,1714.6270520203
2007,1925.36315531135
2008,1612.70053517006
2009,1393.8493262359
2010,1936.27409949495
2011,1376.09484199134
2012,2007.38641470061
2013,1656.52823870005
2014,2445.56402483362
2015,2626.61208206946
2016,1516.71154648461
2017,1747.12971214961
2018,1431.65953261352
2019,1881.0784497434
2020,1584.05581026979
2021,1386.54905320209
2022,1720.47051147887
2023,2478.46064978355
2024,1396.35142705046
2025,1515.14342390431
2026,1178.43375321051
2027,1318.18250555036
2028,1276.37861076636
2029,2040.60149023965
2030,1460.5200912987
2031,1385.84625566268
2032,1321.31322905179
2033,1208.53724459478
2034,1816.89347272089
2035,1544.16417961062
2036,1925.46613549001
2037,1861.98405840643
2038,1288.08127437726
2039,1348.17242233179
2040,1695.93013067893
2041,2067.52196666667
2042,1909.77397155062
2043,2000.02404329106
2044,1665.63131480478
2045,1283.15379483604
2046,1380.23424956905
2047,1812.47488035832
2048,1739.87285410445
2049,2167.83822525253
2050,1384.3449820219
2051,979.941276366907
2052,982.333333214401
2053,978.831250674735
2054,974.579057341747
2055,1618.51270925307
2056,1933.14215431702
2057,1853.85789134199
2058,2204.4303957043
2059,1804.97247577986
2060,2197.08577291646
2061,1702.32267659616
2062,2944.65686666667
2063,2151.46910952381
2064,1594.78447619048
2065,1820.56508063603
2066,1607.06082654889
2067,1223.76288522589
2068,1182.54946714509
2069,1412.28062337872
2070,1295.74607933582
2071,2088.1392024631
2072,2513.89990311539
2073,1659.56189817917
2074,1449.07027230705
2075,1784.68562150832
2076,2269.14755547786
2077,1788.60065497277
2078,1564.35432577977
2079,3651.26630668776
2080,1482.95829255394
2081,1263.33166662913
2082,1675.2680490061
2083,1236.96947078065
2084,1384.47206111127
2085,2738.34222294529
2086,1338.41785079365
2087,1918.16310136359
2088,1438.3697934957
2089,1442.77787199225
2090,1346.56203539989
2091,1394.45759787506
2092,2023.45425103785
2093,1412.40758038034
2094,1480.25553632629
2095,2433.26653696172
2096,1463.22744774774
2097,1668.76283116883
2098,1833.50728130834
2099,2045.85699806305
2100,1615.34366117391
2101,1384.7459161053
2102,1677.59574470225
2103,1677.5637268033
2104,1274.50632581679
2105,1787.18617484738
2106,1858.13866469103
2107,2052.50496666667
2108,1472.81191042485
2109,1583.72418536295
2110,1884.43981021016
2111,2411.70120055909
2112,2133.65193736264
2113,1607.08829179796
2114,1429.27703517
2115,1629.46586700575
2116,1298.21330055452
2117,3224.91620211134
2118,2115.62477619048
2119,1822.54556176046
2120,1378.4777008233
2121,1802.97241904762
2122,1345.88125315314
2123,1643.47433241765
2124,1876.73545037088
2125,1456.16948644144
2126,1057.25799701681
2127,1230.44816308834
2128,1688.97637767618
2129,1463.91883234963
2130,2055.5462968254
2131,1687.59711158815
2132,2316.33500476038
2133,2250.70058314561
2134,2284.64924022393
2135,1455.88380432335
2136,1679.69893644616
2137,1496.93723668339
2138,1592.08331219815
2139,1976.61025756721
2140,1718.28249719316
2141,2268.6515774555
2142,1639.75091414731
2143,1241.96946328647
2144,2691.06922698413
2145,1798.54399752057
2146,1891.26670087134
2147,1496.34100535534
2148,2538.19990952381
2149,1292.49123056461
2150,1174.01663740636
2151,1477.43788571429
2152,1362.07671455805
2153,1504.06908454617
2154,2289.46159444444
2155,2940.11772727273
2156,1832.65398239538
2157,1545.05051843633
2158,2452.82848719913
2159,1438.38066286987
2160,1661.28446818842
2161,1434.98511717115
2162,1442.46288713377
2163,2158.35439406147
2164,1384.36804502165
2165,1784.62469693519
2166,1779.32076680568
2167,2591.33272815595
2168,1414.96525988456
2169,1374.45577313797
2170,1874.77175536938
2171,1586.50789719145
2172,1864.26511299186
2173,1922.20462358034
2174,1565.06354686717
2175,1507.2257826292
2176,1446.56524582181
2177,1660.68307637584
2178,1720.85111260504
2179,1195.05208571429
2180,1780.17391126161
2181,1928.87768936718
2182,2133.50730615817
2183,1565.37445156228
2184,1858.29028769629
2185,1912.21415774664
2186,2048.23878203186
2187,1654.48184007508
2188,1742.28059519758
2189,1308.7617901387
2190,2424.99068522589
2191,1531.40851210151
2192,1828.8454373834
2193,2317.07593977547
2194,2083.07126180088
2195,1508.82666741206
2196,1276.72288074854
2197,1523.84825261211
2198,1576.81105126725
2199,1382.59501369053
2200,2133.74288200443
2201,1704.24040072483
2202,2219.54190605935
2203,1504.50065235986
2204,1813.70645283021
2205,1879.21156971174
2206,1439.32861413681
2207,2024.27324761905
2208,1683.27921774215
2209,1610.10765873016
2210,1532.8826194211
2211,1744.75158547009
2212,1124.19487296924
2213,1313.97877769131
2214,1587.99764495898
2215,1871.81158918296
2216,1497.10017989396
2217,1539.50944374234
2218,1469.94681454546
2219,1412.59186862654
2220,1534.41474064051
2221,1905.38682173955
2222,1665.68198787453
2223,1891.07278295153
2224,1608.14286455264
2225,1999.01568888889
2226,1712.16171998184
2227,2558.76348742271
2228,1341.74984701573
2229,2080.17869972495
2230,2577.27426128195
2231,1666.12972487309
2232,1503.70235238095
2233,2890.89835585116
2234,2810.64247619047
2235,2381.87580540479
2236,1564.58740136318
2237,1623.03892327342
2238,2451.71633171762
2239,1439.49531218665
2240,1898.88500311415
2241,1833.84593925731
2242,1255.334780064
2243,1615.60430058369
2244,1762.75973990585
2245,1637.51361988801
2246,1251.9266601907
2247,2038.75099551302
2248,1283.66465757871
2249,2311.82971049394
2250,1918.98536135172
2251,2024.15545556053
2252,1930.42107424161
2253,1439.36050969146
2254,1952.24983836083
2255,2297.24749302668
2256,1848.49077637722
2257,1725.30466587595
2258,1708.48446493507
2259,1648.89441529342
2260,1606.07130864691
2261,2715.88214935065
2262,2333.97233774443
2263,1609.99318537336
2264,1257.99565687546
2265,2351.90167726158
2266,1799.25667570208
2267,1641.69498609361
2268,2245.66267989204
2269,1332.33987074263
2270,1639.98037832922
2271,2197.81191673882
2272,1649.28047396075
2273,2333.23144844866
2274,1315.36007684737
2275,1763.46721127676
2276,1954.795243324
2277,1579.46470818641
2278,1348.47649613217
2279,1349.5664603247
2280,1882.49208659706
2281,2412.90043479854
2282,1508.19534754728
2283,2232.93732759006
2284,1779.20378272279
2285,1914.80909476707
2286,1780.68213841047
2287,1846.1193245543
2288,1813.15571818182
2289,1060.06553979459
2290,1768.22806723016
2291,1709.03092121212
2292,1700.32407143195
2293,1845.65944045809
2294,2082.70040753463
2295,1758.12227949269
2296,1663.38426418932
2297,1417.86403350771
2298,1865.23263884237
2299,1506.0861493489
2300,1551.23956833461
2301,1649.20496879787
2302,2449.55054688394
2303,1629.32233812838
2304,1469.10487015049
2305,1741.13379998012
2306,2460.62175410749
2307,1769.16595974154
2308,1515.15712225779
2309,2065.67584285714
2310,1705.46495138923
2311,1755.14193903319
2312,1877.21147118689
2313,1703.03324509656
2314,1832.09793382173
2315,2213.22014847375
2316,1379.82444467363
2317,2007.53029331975
2318,1994.17574846265
2319,1888.87174139194
2320,1979.19979603839
2321,1729.69211262765
2322,2284.25674761905
2323,1801.18832301587
2324,1693.5815041625
2325,1265.44058803419
2326,1625.47479010271
2327,2369.04538548469
2328,1355.34419112116
2329,1253.51474950643
2330,1428.33868815338
2331,1896.78602959263
2332,1230.61329801486
2333,1622.4078780977
2334,1779.33105080884
2335,1823.28827810283
2336,2609.68577316017
2337,2482.4946649228
2338,1363.39775060947
2339,1609.40309365079
2340,2254.82184379196
2341,1469.55942636349
2342,1917.42161948052
2343,1995.1647568842
2344,1979.35270280472
2345,1592.90214621632
2346,2730.40673490593
2347,2033.93022453103
2348,1295.7112572188
2349,1658.60910849161
2350,2128.8214541781
2351,2147.29109583754
2352,1309.98344879819
2353,2064.57667369659
2354,991.123010216199
2355,1572.16524783185
2356,1440.97119725516
2357,1317.51742513688
2358,1472.70607926833
2359,1390.73178059339
2360,1833.86030216012
2361,1582.45393934969
2362,1773.09639655794
2363,1765.62476048941
2364,2414.4656336709
2365,1874.71510587033
2366,2264.60249926331
2367,2237.18144212625
2368,1413.19435621298
2369,1414.21913339448
2370,1618.13140477844
2371,2157.50973567548
2372,1432.04471952839
2373,1824.43770577201
2374,2038.14050406493
2375,1448.40067424719
2376,2008.54338323027
2377,1621.998737287
2378,2148.13845021411
2379,1398.30037800961
2380,1870.72394558775
2381,1187.60996977371
2382,2469.44633972303
2383,2089.10586715499
2384,1665.52659304497
2385,1918.45570298503
2386,1781.48996740679
2387,1521.31360833127
2388,1855.53089669593
2389,1614.73451027141
2390,1320.70743869878
2391,1331.28487479742
2392,1669.16394137057
2393,1915.65496953744
2394,2055.39104806334
2395,1600.52269163935
2396,1785.43600989011
2397,1804.74665116042
2398,1766.84519304029
2399,1565.45953258336
2400,2310.36602311225
2401,2519.16058088215
2402,1328.64227596162
2403,1729.68236464454
2404,2368.25408820346
2405,2968.14054285714
2406,1613.95949343683
2407,1519.25458164573
2408,2508.62134852781
2409,1715.70091450879
2410,1611.42208531632
2411,1546.97224085866
2412,1691.69918384347
2413,2507.91487099567
2414,1980.23113333333
2415,1474.37029200239
2416,2059.35261282127
2417,2058.61387339784
2418,1637.91335622226
2419,2472.58628644689
2420,2070.07525955037
2421,1678.33597744618
2422,1573.16698252865
2423,2899.34659096459
2424,1939.13607481962
2425,1403.97272766942
2426,2994.60054786325
2427,1826.92230164986
2428,1462.75743003663
2429,1513.38005118707
2430,2011.70717509157
2431,1765.58169426944
2432,1785.30034211351
2433,1316.37541300254
2434,1593.75406316265
2435,1906.74394220779
2436,2889.1633991453
2437,1114.63078017108
2438,2294.30366975998
2439,1643.26461087287
2440,1728.52351252865
2441,1853.15234141414
2442,2678.0193031746
2443,1635.71649202108
2444,1635.74237619048
2445,1895.39591157828
2446,2112.11460094469
2447,1331.74932410598
2448,1313.85828559359
2449,2339.43129716014
2450,2227.20264030975
2451,2566.78470379612
2452,1538.47992284742
2453,2561.98717769424
2454,1566.44615779672
2455,1729.81554126984
2456,1794.98841129702
2457,1564.19820090163
2458,1870.54370793651
2459,1686.73266897547
2460,1446.73165371504
2461,1327.93207787545
2462,1885.39097593985
2463,1728.48357373133
2464,2445.08986613778
2465,2328.58582196793
2466,1852.85710326499
2467,1679.84071746903
2468,1590.62728914285
2469,1424.84521640491
2470,1659.75600632225
2471,1488.36445544831
2472,1644.47390236985
2473,1433.04868540544
2474,1732.42775108398
2475,1942.10924937288
2476,1853.74568831037
2477,2148.76354550255
2478,2177.86790905859
2479,1531.20597736185
2480,3044.06643128825
2481,2046.0118510101
2482,1874.0999145875
2483,1894.57700479167
2484,1337.84046874897
2485,1830.46771810587
2486,2348.65210972046
2487,2100.94026040143
2488,2732.58452504299
2489,1982.66858363001
2490,1791.80453835968
2491,1299.43502945345
2492,1457.3434250662
2493,1801.27563437974
2494,2688.53991477344
2495,1748.81516108326
2496,1441.89239684073
2497,2026.67575010018
2498,2218.10164632035
2499,1101.26237152733
2500,1900.25649555322
2501,1833.12151714043
2502,1910.90231941696
2503,1418.13774678924
2504,1758.88654965565
2505,1439.54446495928
2506,2499.96162651259
2507,1239.97108982164
2508,1905.47904076479
2509,1576.32743432993
2510,1573.06504385119
2511,2002.13058095238
2512,2097.75868427619
2513,1760.22765751156
2514,1078.15242470213
2515,1248.72954437471
2516,1420.0507624986
2517,1373.78839664225
2518,1356.52924196857
2519,1428.22443071446
2520,1515.49888111677
2521,1622.38237337842
2522,1544.44481295381
2523,2519.68398291885
2524,1743.94016007923
2525,1254.97710196936
2526,2465.02514848485
2527,2096.5755047619
2528,1535.58341827653
2529,1437.75520441339
2530,1511.62013314233
2531,1655.63852459564
2532,2204.50263931919
2533,1600.41311419661
2534,1553.56346130655
2535,1301.08684076987
2536,1519.70792381859
2537,1692.5359857575
2538,2199.98368628039
2539,1695.51532008652
2540,1135.43941659192
2541,1460.16774285714
2542,1359.97718816721
2543,2645.72271718457
2544,1975.81304582274
2545,1261.0220848666
2546,984.21271545593
2547,1144.45200339279
2548,1941.01952503052
2549,1874.06740337891
2550,2505.10123135312
2551,1783.57482271062
2552,1363.7277908729
2553,937.533428483304
2554,2201.73906700412
2555,1882.55143834255
2556,1360.22404376711
2557,1311.68762166232
2558,2402.80043992674
2559,1641.86067540107
2560,2260.63992857143
2561,1602.19120108493
2562,1803.52735898527
2563,1484.40798885986
2564,1760.01608661102
2565,1622.20489775061
2566,1469.18598963663
2567,1412.71465998076
2568,1897.1563911576
2569,1076.17032669524
2570,1905.50526297993
2571,2316.68548412698
2572,2038.04243131313
2573,1780.01664335324
2574,1365.99401828727
2575,1471.61126543456
2576,1775.22146529303
2577,2383.42420952381
2578,1862.02869708654
2579,1918.45325335665
2580,1600.44264502359
2581,2183.53932359046
2582,1729.30099058767
2583,2271.99800492664
2584,1730.29213987788
2585,1748.86695683728
2586,1742.32510793651
2587,1515.19028392848
2588,1740.85724433055
2589,1529.29113399568
2590,1923.68226212484
2591,1992.24166051405
2592,2884.72180792002
2593,2156.69274362956
2594,1661.29217350233
2595,1895.31885402472
2596,1282.75901043578
2597,1593.77604640879
2598,1772.09070956826
2599,1787.03661960723
2600,2050.12481031315
2601,1967.46636437506
2602,1230.34765651425
2603,1507.66007504043
2604,1245.40682423256
2605,1702.06600692035
2606,1649.52224068708
2607,1299.51742939062
2608,1957.25698498062
2609,2045.35582406505
2610,1587.55594940079
2611,1694.7457341013
2612,1767.85458215706
2613,994.676792819142
2614,1873.95445121614
2615,991.372013819836
2616,1299.57347221841
2617,1361.00905078437
2618,1713.55026378066
2619,2119.39301780674
2620,1806.1946600405
2621,1720.48685636586
2622,1464.78282629126
2623,2173.9568010989
2624,1478.04800807745
2625,1404.63751428571
2626,2115.59161453783
2627,1196.60832508595
2628,1420.32192343461
2629,1852.5798439669
2630,2519.75921257824
2631,1145.6334462279
2632,1514.83832425713
2633,1493.85831752673
2634,1416.88187993059
